NN_Topology,HWType,Precision,Op mode,batch/thread/stream,lat-comp,fps-system,fps-comp,tp-system,tp-comp,top1 [%],top5 [%],Base_Pwr_W,Idle_Pwr_W,Full_Pwr_W,GOPS,PruningFactor,level
GNv1,TX2,FP32,maxp,128,,,,,,,,,,,,50%,l3
GNv1,ZCU102-DPU,INT8,,1,,,,,,,,,,,,50%,l3
GNv1,ZCU102-DPU,INT8,,2,,,,,,,,,,,,50%,l3
GNv1,ZCU102-DPU,INT8,,3,,,,,,,,,,,,50%,l3
GNv1,ZCU102-DPU,INT8,,4,,,,,,,,,,,,50%,l3
GNv1,ZCU102-DPU,INT8,,5,,,,,,,,,,,,50%,l3
GNv1,ZCU102-DPU,INT8,,6,,,,,,,,,,,,50%,l3
GNv1,ZCU102-DPU,INT8,,7,,,,,,,,,,,,50%,l3
GNv1,ZCU102-DPU,INT8,,8,,,,,,,,,,,,50%,l3
GNv1,ZCU104-DPU,INT8,,1,,,,,,,,,,,,50%,l3
GNv1,ZCU104-DPU,INT8,,2,,,,,,,,,,,,50%,l3
GNv1,ZCU104-DPU,INT8,,3,,,,,,,,,,,,50%,l3
GNv1,ZCU104-DPU,INT8,,4,,,,,,,,,,,,50%,l3
GNv1,ZCU104-DPU,INT8,,5,,,,,,,,,,,,50%,l3
GNv1,ZCU104-DPU,INT8,,6,,,,,,,,,,,,50%,l3
GNv1,ZCU104-DPU,INT8,,7,,,,,,,,,,,,50%,l3
GNv1,ZCU104-DPU,INT8,,8,,,,,,,,,,,,50%,l3
GNv1,Ultra96-DPU,INT8,,1,,,,,,,,,,,,50%,l3
GNv1,Ultra96-DPU,INT8,,2,,,,,,,,,,,,50%,l3
GNv1,Ultra96-DPU,INT8,,3,,,,,,,,,,,,50%,l3
GNv1,Ultra96-DPU,INT8,,4,,,,,,,,,,,,50%,l3
GNv1,Ultra96-DPU,INT8,,5,,,,,,,,,,,,50%,l3
GNv1,Ultra96-DPU,INT8,,6,,,,,,,,,,,,50%,l3
GNv1,Ultra96-DPU,INT8,,7,,,,,,,,,,,,50%,l3
GNv1,Ultra96-DPU,INT8,,8,,,,,,,,,,,,50%,l3
GNv1,ZCU104-FINN,INT4,,1,,,,,,,,,,,,50%,l3
GNv1,ZCU104-FINN,INT4,,2,,,,,,,,,,,,50%,l3
GNv1,ZCU104-FINN,INT4,,4,,,,,,,,,,,,50%,l3
GNv1,ZCU104-FINN,INT4,,8,,,,,,,,,,,,50%,l3
GNv1,ZCU104-FINN,INT4,,16,,,,,,,,,,,,50%,l3
GNv1,ZCU104-FINN,INT4,,32,,,,,,,,,,,,50%,l3
GNv1,ZCU104-FINN,INT4,,64,,,,,,,,,,,,50%,l3
GNv1,ZCU104-FINN,INT4,,128,,,,,,,,,,,,50%,l3
GNv1,ZCU104-FINN,INT4,,256,,,,,,,,,,,,50%,l3
GNv1,ZCU104-FINN,INT4,,512,,,,,,,,,,,,50%,l3
GNv1,ZCU104-FINN,INT2,,1,,,,,,,,,,,,50%,l3
GNv1,ZCU104-FINN,INT2,,2,,,,,,,,,,,,50%,l3
GNv1,ZCU104-FINN,INT2,,4,,,,,,,,,,,,50%,l3
GNv1,ZCU104-FINN,INT2,,8,,,,,,,,,,,,50%,l3
GNv1,ZCU104-FINN,INT2,,16,,,,,,,,,,,,50%,l3
GNv1,ZCU104-FINN,INT2,,32,,,,,,,,,,,,50%,l3
GNv1,ZCU104-FINN,INT2,,64,,,,,,,,,,,,50%,l3
GNv1,ZCU104-FINN,INT2,,128,,,,,,,,,,,,50%,l3
GNv1,ZCU104-FINN,INT2,,256,,,,,,,,,,,,50%,l3
GNv1,ZCU104-FINN,INT2,,512,,,,,,,,,,,,50%,l3
GNv1,ZCU104-Bismo,INT4,,2,,,,,,,,,,,,50%,l3
GNv1,ZCU104-Bismo,INT4,,4,,,,,,,,,,,,50%,l3
GNv1,ZCU104-Bismo,INT4,,8,,,,,,,,,,,,50%,l3
GNv1,ZCU104-Bismo,INT4,,16,,,,,,,,,,,,50%,l3
GNv1,ZCU104-Bismo,INT4,,32,,,,,,,,,,,,50%,l3
GNv1,ZCU104-Bismo,INT4,,64,,,,,,,,,,,,50%,l3
GNv1,ZCU104-Bismo,INT4,,128,,,,,,,,,,,,50%,l3
GNv1,ZCU104-Bismo,INT2,,2,,,,,,,,,,,,50%,l3
GNv1,ZCU104-Bismo,INT2,,4,,,,,,,,,,,,50%,l3
GNv1,ZCU104-Bismo,INT2,,8,,,,,,,,,,,,50%,l3
GNv1,ZCU104-Bismo,INT2,,16,,,,,,,,,,,,50%,l3
GNv1,ZCU104-Bismo,INT2,,32,,,,,,,,,,,,50%,l3
GNv1,ZCU104-Bismo,INT2,,64,,,,,,,,,,,,50%,l3
GNv1,ZCU104-Bismo,INT2,,128,,,,,,,,,,,,50%,l3
GNv1,U96-Quadcore A53,INT4,,2,,,,,,,,,,,,50%,l3
GNv1,U96-Quadcore A53,INT4,,4,,,,,,,,,,,,50%,l3
GNv1,U96-Quadcore A53,INT4,,8,,,,,,,,,,,,50%,l3
GNv1,U96-Quadcore A53,INT4,,16,,,,,,,,,,,,50%,l3
GNv1,U96-Quadcore A53,INT4,,32,,,,,,,,,,,,50%,l3
GNv1,U96-Quadcore A53,INT4,,64,,,,,,,,,,,,50%,l3
GNv1,U96-Quadcore A53,INT4,,128,,,,,,,,,,,,50%,l3
GNv1,U96-Quadcore A53,INT2,,2,,,,,,,,,,,,50%,l3
GNv1,U96-Quadcore A53,INT2,,4,,,,,,,,,,,,50%,l3
GNv1,U96-Quadcore A53,INT2,,8,,,,,,,,,,,,50%,l3
GNv1,U96-Quadcore A53,INT2,,16,,,,,,,,,,,,50%,l3
GNv1,U96-Quadcore A53,INT2,,32,,,,,,,,,,,,50%,l3
GNv1,U96-Quadcore A53,INT2,,64,,,,,,,,,,,,50%,l3
GNv1,U96-Quadcore A53,INT2,,128,,,,,,,,,,,,50%,l3
RN50,NCS,FP16,na,1,,,,,,,,,,,,50%,l3
RN50,NCS,FP17,na,2,,,,,,,,,,,,50%,l3
RN50,NCS,FP18,na,4,,,,,,,,,,,,50%,l3
RN50,NCS,FP19,na,8,,,,,,,,,,,,50%,l3
RN50,NCS,FP20,na,16,,,,,,,,,,,,50%,l3
RN50,NCS,FP21,na,32,,,,,,,,,,,,50%,l3
RN50,NCS,FP22,na,64,,,,,,,,,,,,50%,l3
RN50,NCS,FP23,na,128,,,,,,,,,,,,50%,l3
RN50,TPU,INT8,slow,1,,,,,,,,,,,,50%,l3
RN50,TPU,INT8,fast,1,,,,,,,,,,,,50%,l3
RN50,TX2,FP16,maxn,1,,,,,,,,,,,,50%,l3
RN50,TX2,FP16,maxn,2,,,,,,,,,,,,50%,l3
RN50,TX2,FP16,maxn,4,,,,,,,,,,,,50%,l3
RN50,TX2,FP16,maxn,8,,,,,,,,,,,,50%,l3
RN50,TX2,FP16,maxn,16,,,,,,,,,,,,50%,l3
RN50,TX2,FP16,maxn,32,,,,,,,,,,,,50%,l3
RN50,TX2,FP16,maxn,64,,,,,,,,,,,,50%,l3
RN50,TX2,FP16,maxn,128,,,,,,,,,,,,50%,l3
RN50,TX2,FP32,maxn,1,,,,,,,,,,,,50%,l3
RN50,TX2,FP32,maxn,2,,,,,,,,,,,,50%,l3
RN50,TX2,FP32,maxn,4,,,,,,,,,,,,50%,l3
RN50,TX2,FP32,maxn,8,,,,,,,,,,,,50%,l3
RN50,TX2,FP32,maxn,16,,,,,,,,,,,,50%,l3
RN50,TX2,FP32,maxn,32,,,,,,,,,,,,50%,l3
RN50,TX2,FP32,maxn,64,,,,,,,,,,,,50%,l3
RN50,TX2,FP32,maxn,128,,,,,,,,,,,,50%,l3
RN50,TX2,FP16,maxq,1,,,,,,,,,,,,50%,l3
RN50,TX2,FP16,maxq,2,,,,,,,,,,,,50%,l3
RN50,TX2,FP16,maxq,4,,,,,,,,,,,,50%,l3
RN50,TX2,FP16,maxq,8,,,,,,,,,,,,50%,l3
RN50,TX2,FP16,maxq,16,,,,,,,,,,,,50%,l3
RN50,TX2,FP16,maxq,32,,,,,,,,,,,,50%,l3
RN50,TX2,FP16,maxq,64,,,,,,,,,,,,50%,l3
RN50,TX2,FP16,maxq,128,,,,,,,,,,,,50%,l3
RN50,TX2,FP32,maxq,1,,,,,,,,,,,,50%,l3
RN50,TX2,FP32,maxq,2,,,,,,,,,,,,50%,l3
RN50,TX2,FP32,maxq,4,,,,,,,,,,,,50%,l3
RN50,TX2,FP32,maxq,8,,,,,,,,,,,,50%,l3
RN50,TX2,FP32,maxq,16,,,,,,,,,,,,50%,l3
RN50,TX2,FP32,maxq,32,,,,,,,,,,,,50%,l3
RN50,TX2,FP32,maxq,64,,,,,,,,,,,,50%,l3
RN50,TX2,FP32,maxq,128,,,,,,,,,,,,50%,l3
RN50,TX2,FP16,maxp,1,,,,,,,,,,,,50%,l3
RN50,TX2,FP16,maxp,2,,,,,,,,,,,,50%,l3
RN50,TX2,FP16,maxp,4,,,,,,,,,,,,50%,l3
RN50,TX2,FP16,maxp,8,,,,,,,,,,,,50%,l3
RN50,TX2,FP16,maxp,16,,,,,,,,,,,,50%,l3
RN50,TX2,FP16,maxp,32,,,,,,,,,,,,50%,l3
RN50,TX2,FP16,maxp,64,,,,,,,,,,,,50%,l3
RN50,TX2,FP16,maxp,128,,,,,,,,,,,,50%,l3
RN50,TX2,FP32,maxp,1,,,,,,,,,,,,50%,l3
RN50,TX2,FP32,maxp,2,,,,,,,,,,,,50%,l3
RN50,TX2,FP32,maxp,4,,,,,,,,,,,,50%,l3
RN50,TX2,FP32,maxp,8,,,,,,,,,,,,50%,l3
RN50,TX2,FP32,maxp,16,,,,,,,,,,,,50%,l3
RN50,TX2,FP32,maxp,32,,,,,,,,,,,,50%,l3
RN50,TX2,FP32,maxp,64,,,,,,,,,,,,50%,l3
RN50,TX2,FP32,maxp,128,,,,,,,,,,,,50%,l3
RN50,ZCU102-DPU,INT8,,1,,,,,,,,,,,,50%,l3
RN50,ZCU102-DPU,INT8,,2,,,,,,,,,,,,50%,l3
RN50,ZCU102-DPU,INT8,,3,,,,,,,,,,,,50%,l3
RN50,ZCU102-DPU,INT8,,4,,,,,,,,,,,,50%,l3
RN50,ZCU102-DPU,INT8,,5,,,,,,,,,,,,50%,l3
RN50,ZCU102-DPU,INT8,,6,,,,,,,,,,,,50%,l3
RN50,ZCU102-DPU,INT8,,7,,,,,,,,,,,,50%,l3
RN50,ZCU102-DPU,INT8,,8,,,,,,,,,,,,50%,l3
RN50,ZCU104-DPU,INT8,,1,,,,,,,,,,,,50%,l3
RN50,ZCU104-DPU,INT8,,2,,,,,,,,,,,,50%,l3
RN50,ZCU104-DPU,INT8,,3,,,,,,,,,,,,50%,l3
RN50,ZCU104-DPU,INT8,,4,,,,,,,,,,,,50%,l3
RN50,ZCU104-DPU,INT8,,5,,,,,,,,,,,,50%,l3
RN50,ZCU104-DPU,INT8,,6,,,,,,,,,,,,50%,l3
RN50,ZCU104-DPU,INT8,,7,,,,,,,,,,,,50%,l3
RN50,ZCU104-DPU,INT8,,8,,,,,,,,,,,,50%,l3
RN50,Ultra96-DPU,INT8,,1,35.674,22.0335,27.9587,142.0323477,180.2273719,73.3,91.4,2.5,6.8,8.0222,,50%,l3
RN50,Ultra96-DPU,INT8,,2,68.1823,28.1659,29.3968,181.5630246,189.4976522,73.3,91.4,2.5,6.8,8.28728,,50%,l3
RN50,Ultra96-DPU,INT8,,3,103.579,28.1043,28.9648,181.1659387,186.7128938,73.3,91.4,2.5,6.8,8.29845,,50%,l3
RN50,Ultra96-DPU,INT8,,4,139.307,28.1512,28.6587,181.4682654,184.7397119,73.3,91.4,2.5,6.8,8.3112,,50%,l3
RN50,Ultra96-DPU,INT8,,5,174.54,28.1485,28.7747,181.4508607,185.4874711,73.3,91.4,2.5,6.8,8.31911,,50%,l3
RN50,Ultra96-DPU,INT8,,6,209.512,28.0701,28.7418,180.9454786,185.2753912,73.3,91.4,2.5,6.8,8.32475,,50%,l3
RN50,Ultra96-DPU,INT8,,7,244.859,28.1002,28.7188,181.1395092,185.1271286,73.3,91.4,2.5,6.8,8.32831,,50%,l3
RN50,Ultra96-DPU,INT8,,8,281.15,28.1339,28.7024,181.3567462,185.0214109,73.3,91.4,2.5,6.8,8.33277,,50%,l3
RN50,ZCU104-FINN,INT4,,1,,,,,,,,,,,,50%,l3
RN50,ZCU104-FINN,INT4,,2,,,,,,,,,,,,50%,l3
RN50,ZCU104-FINN,INT4,,4,,,,,,,,,,,,50%,l3
RN50,ZCU104-FINN,INT4,,8,,,,,,,,,,,,50%,l3
RN50,ZCU104-FINN,INT4,,16,,,,,,,,,,,,50%,l3
RN50,ZCU104-FINN,INT4,,32,,,,,,,,,,,,50%,l3
RN50,ZCU104-FINN,INT4,,64,,,,,,,,,,,,50%,l3
RN50,ZCU104-FINN,INT4,,128,,,,,,,,,,,,50%,l3
RN50,ZCU104-FINN,INT4,,256,,,,,,,,,,,,50%,l3
RN50,ZCU104-FINN,INT4,,512,,,,,,,,,,,,50%,l3
RN50,ZCU104-FINN,INT2,,1,,,,,,,,,,,,50%,l3
RN50,ZCU104-FINN,INT2,,2,,,,,,,,,,,,50%,l3
RN50,ZCU104-FINN,INT2,,4,,,,,,,,,,,,50%,l3
RN50,ZCU104-FINN,INT2,,8,,,,,,,,,,,,50%,l3
RN50,ZCU104-FINN,INT2,,16,,,,,,,,,,,,50%,l3
RN50,ZCU104-FINN,INT2,,32,,,,,,,,,,,,50%,l3
RN50,ZCU104-FINN,INT2,,64,,,,,,,,,,,,50%,l3
RN50,ZCU104-FINN,INT2,,128,,,,,,,,,,,,50%,l3
RN50,ZCU104-FINN,INT2,,256,,,,,,,,,,,,50%,l3
RN50,ZCU104-FINN,INT2,,512,,,,,,,,,,,,50%,l3
RN50,ZCU104-Bismo,INT4,,2,,,,,,,,,,,,50%,l3
RN50,ZCU104-Bismo,INT4,,4,,,,,,,,,,,,50%,l3
RN50,ZCU104-Bismo,INT4,,8,,,,,,,,,,,,50%,l3
RN50,ZCU104-Bismo,INT4,,16,,,,,,,,,,,,50%,l3
RN50,ZCU104-Bismo,INT4,,32,,,,,,,,,,,,50%,l3
RN50,ZCU104-Bismo,INT4,,64,,,,,,,,,,,,50%,l3
RN50,ZCU104-Bismo,INT4,,128,,,,,,,,,,,,50%,l3
RN50,ZCU104-Bismo,INT2,,2,,,,,,,,,,,,50%,l3
RN50,ZCU104-Bismo,INT2,,4,,,,,,,,,,,,50%,l3
RN50,ZCU104-Bismo,INT2,,8,,,,,,,,,,,,50%,l3
RN50,ZCU104-Bismo,INT2,,16,,,,,,,,,,,,50%,l3
RN50,ZCU104-Bismo,INT2,,32,,,,,,,,,,,,50%,l3
RN50,ZCU104-Bismo,INT2,,64,,,,,,,,,,,,50%,l3
RN50,ZCU104-Bismo,INT2,,128,,,,,,,,,,,,50%,l3
RN50,U96-Quadcore A53,INT4,,2,,,,,,,,,,,,50%,l3
RN50,U96-Quadcore A53,INT4,,4,,,,,,,,,,,,50%,l3
RN50,U96-Quadcore A53,INT4,,8,,,,,,,,,,,,50%,l3
RN50,U96-Quadcore A53,INT4,,16,,,,,,,,,,,,50%,l3
RN50,U96-Quadcore A53,INT4,,32,,,,,,,,,,,,50%,l3
RN50,U96-Quadcore A53,INT4,,64,,,,,,,,,,,,50%,l3
RN50,U96-Quadcore A53,INT4,,128,,,,,,,,,,,,50%,l3
RN50,U96-Quadcore A53,INT2,,2,,,,,,,,,,,,50%,l3
RN50,U96-Quadcore A53,INT2,,4,,,,,,,,,,,,50%,l3
RN50,U96-Quadcore A53,INT2,,8,,,,,,,,,,,,50%,l3
RN50,U96-Quadcore A53,INT2,,16,,,,,,,,,,,,50%,l3
RN50,U96-Quadcore A53,INT2,,32,,,,,,,,,,,,50%,l3
RN50,U96-Quadcore A53,INT2,,64,,,,,,,,,,,,50%,l3
RN50,U96-Quadcore A53,INT2,,128,,,,,,,,,,,,50%,l3
CNV,NCS,FP16,na,1,1.95433,285.517,511.684,,,83.28,,0.53,1.2,1.59,0.030510848,25%,l3
CNV,NCS,FP16,na,2,2.80634,344.874,712.672,,,83.28,,0.53,1.2,1.62,0.061021696,25%,l3
CNV,NCS,FP16,na,4,4.62598,372.73,864.682,,,83.28,,0.53,1.2,1.62,0.122043392,25%,l3
CNV,NCS,FP16,na,8,7.97099,393.913,1003.64,,,83.28,,0.53,1.2,1.63,0.244086784,25%,l3
CNV,NCS,FP16,na,16,14.6403,407.873,1092.87,,,83.28,,0.53,1.2,1.64,0.488173568,25%,l3
CNV,NCS,FP16,na,32,27.921,418.169,1146.09,,,83.28,,0.53,1.2,1.65,0.976347136,25%,l3
CNV,NCS,FP16,na,64,53.2949,422.25,1200.87,,,83.28,,0.53,1.2,1.65,1.952694272,25%,l3
CNV,NCS,FP16,na,128,105.63,426.946,1211.78,,,83.28,,0.53,1.2,1.67,3.905388544,25%,l3
CNV,TPU,INT8,slow,1,,,,,,,,,,,,25%,l3
CNV,TPU,INT8,fast,1,,,,,,,,,,,,25%,l3
CNV,GPU,FP16,maxn,1,0.41999,1359.89,2561.59,,,83.31,,1.8,5.7,8.6,,25%,l3
CNV,GPU,FP16,maxn,2,0.457822,2102.67,4744.45,,,83.31,,1.8,5.7,9.3,,25%,l3
CNV,GPU,FP16,maxn,4,0.606527,2745.31,6864.56,,,83.31,,1.8,5.7,9.3,,25%,l3
CNV,GPU,FP16,maxn,8,0.807133,3379.54,10554.2,,,83.31,,1.8,5.7,8.8,,25%,l3
CNV,GPU,FP16,maxn,16,1.18689,3878.79,14260.1,,,83.31,,1.8,5.7,9.1,,25%,l3
CNV,GPU,FP16,maxn,32,1.93172,4179.59,16810.9,,,83.31,,1.8,5.7,9.1,,25%,l3
CNV,GPU,FP16,maxn,64,3.53288,4452.17,18508.5,,,83.31,,1.8,5.7,9.1,,25%,l3
CNV,GPU,FP16,maxn,128,6.37263,4571.43,20321.5,,,83.31,,1.8,5.7,9.1,,25%,l3
CNV,GPU,FP16,maxq,1,0.606093,961.502,1714.48,,,83.31,,1.8,4.15,4.5,,25%,l3
CNV,GPU,FP16,maxq,2,0.652199,1467.05,3182.81,,,83.31,,1.8,4.15,5.4,,25%,l3
CNV,GPU,FP16,maxq,4,0.807129,1961.69,5019.24,,,83.31,,1.8,4.15,5.4,,25%,l3
CNV,GPU,FP16,maxq,8,1.10641,2301.12,7396.39,,,83.31,,1.8,4.15,5.3,,25%,l3
CNV,GPU,FP16,maxq,16,1.67152,2566.42,9793.14,,,83.31,,1.8,4.15,5.4,,25%,l3
CNV,GPU,FP16,maxq,32,2.96903,2659.74,11860.8,,,83.31,,1.8,4.15,5.4,,25%,l3
CNV,GPU,FP16,maxq,64,5.19437,2797.81,13017.4,,,83.31,,1.8,4.15,5.3,,25%,l3
CNV,GPU,FP16,maxq,128,9.57863,2876.4,13507.3,,,83.31,,1.8,4.15,5.3,,25%,l3
CNV,GPU,FP16,maxp,1,0.571742,1025.03,1869.41,,,83.31,,1.8,4.7,6.3,,25%,l3
CNV,GPU,FP16,maxp,2,0.627033,1542.17,3449.15,,,83.31,,1.8,4.7,6.2,,25%,l3
CNV,GPU,FP16,maxp,4,0.709281,2133.33,5862.89,,,83.31,,1.8,4.7,6.8,,25%,l3
CNV,GPU,FP16,maxp,8,0.931445,2534.65,9056.34,,,83.31,,1.8,4.7,6.9,,25%,l3
CNV,GPU,FP16,maxp,16,1.40197,2813.19,12232.4,,,83.31,,1.8,4.7,7,,25%,l3
CNV,GPU,FP16,maxp,32,2.36591,3084.34,14952.4,,,83.31,,1.8,4.7,6.9,,25%,l3
CNV,GPU,FP16,maxp,64,4.12869,3230.28,16486.9,,,83.31,,1.8,4.7,6.9,,25%,l3
CNV,GPU,FP16,maxp,128,7.45937,3335.5,17483.4,,,83.31,,1.8,4.7,7,,25%,l3
CNV,GPU,FP32,maxn,1,0.369688,1497.08,2898.05,,,83.25,,1.8,5.7,9.7,,25%,l3
CNV,GPU,FP32,maxn,2,0.505453,1996.1,3985.77,,,83.25,,1.8,5.7,9.5,,25%,l3
CNV,GPU,FP32,maxn,4,0.789125,2443.91,5151.04,,,83.25,,1.8,5.7,10.4,,25%,l3
CNV,GPU,FP32,maxn,8,1.11029,3020.65,7464.43,,,83.25,,1.8,5.7,10.4,,25%,l3
CNV,GPU,FP32,maxn,16,1.71164,3482.99,9552.86,,,83.25,,1.8,5.7,10,,25%,l3
CNV,GPU,FP32,maxn,32,3.05075,3644.13,11378.4,,,83.25,,1.8,5.7,10.2,,25%,l3
CNV,GPU,FP32,maxn,64,5.5285,3908.4,12100.3,,,83.25,,1.8,5.7,10,,25%,l3
CNV,GPU,FP32,maxn,128,9.92225,4047.43,12971.1,,,83.25,,1.8,5.7,10.9,,25%,l3
CNV,GPU,FP32,maxq,1,0.572328,978.967,1819.13,,,83.25,,1.8,4.15,5.1,,25%,l3
CNV,GPU,FP32,maxq,2,0.681039,1462.86,2932.92,,,83.25,,1.8,4.15,5.9,,25%,l3
CNV,GPU,FP32,maxq,4,1.07093,1729.73,3750.52,,,83.25,,1.8,4.15,5.7,,25%,l3
CNV,GPU,FP32,maxq,8,1.5435,2060.36,5164.91,,,83.25,,1.8,4.15,5.8,,25%,l3
CNV,GPU,FP32,maxq,16,2.38939,2250.55,6753.15,,,83.25,,1.8,4.15,5.9,,25%,l3
CNV,GPU,FP32,maxq,32,4.14928,2426.54,7714.33,,,83.25,,1.8,4.15,5.8,,25%,l3
CNV,GPU,FP32,maxq,64,7.71375,2503.67,8374.77,,,83.25,,1.8,4.15,5.8,,25%,l3
CNV,GPU,FP32,maxq,128,14.5759,2547.26,8820.21,,,83.25,,1.8,4.15,5.7,,25%,l3
CNV,GPU,FP32,maxp,1,0.513143,1109.43,2075.17,,,83.25,,1.8,4.7,6.8,,25%,l3
CNV,GPU,FP32,maxp,2,0.563732,1635.78,3575.82,,,83.25,,1.8,4.7,7.4,,25%,l3
CNV,GPU,FP32,maxp,4,0.901777,1917.6,4504.01,,,83.25,,1.8,4.7,7.1,,25%,l3
CNV,GPU,FP32,maxp,8,1.27134,2327.27,6430.59,,,83.25,,1.8,4.7,7.3,,25%,l3
CNV,GPU,FP32,maxp,16,1.97941,2572.86,8374.36,,,83.25,,1.8,4.7,7.4,,25%,l3
CNV,GPU,FP32,maxp,32,3.30825,2852.37,9900.22,,,83.25,,1.8,4.7,7.3,,25%,l3
CNV,GPU,FP32,maxp,64,6.26,2925.71,10667.3,,,83.25,,1.8,4.7,7.3,,25%,l3
CNV,GPU,FP32,maxp,128,11.409,3038.58,11247.1,,,83.25,,1.8,4.7,7.2,,25%,l3
CNV,ZCU102-DPU,INT8,,1,,,,,,,,,,,,25%,l3
CNV,ZCU102-DPU,INT8,,2,,,,,,,,,,,,25%,l3
CNV,ZCU102-DPU,INT8,,3,,,,,,,,,,,,25%,l3
CNV,ZCU102-DPU,INT8,,4,,,,,,,,,,,,25%,l3
CNV,ZCU102-DPU,INT8,,5,,,,,,,,,,,,25%,l3
CNV,ZCU102-DPU,INT8,,6,,,,,,,,,,,,25%,l3
CNV,ZCU102-DPU,INT8,,7,,,,,,,,,,,,25%,l3
CNV,ZCU102-DPU,INT8,,8,,,,,,,,,,,,25%,l3
CNV,ZCU104-DPU,INT8,,1,,,,,,,,,,,,25%,l3
CNV,ZCU104-DPU,INT8,,2,,,,,,,,,,,,25%,l3
CNV,ZCU104-DPU,INT8,,3,,,,,,,,,,,,25%,l3
CNV,ZCU104-DPU,INT8,,4,,,,,,,,,,,,25%,l3
CNV,ZCU104-DPU,INT8,,5,,,,,,,,,,,,25%,l3
CNV,ZCU104-DPU,INT8,,6,,,,,,,,,,,,25%,l3
CNV,ZCU104-DPU,INT8,,7,,,,,,,,,,,,25%,l3
CNV,ZCU104-DPU,INT8,,8,,,,,,,,,,,,25%,l3
CNV,Ultra96-DPU,INT8,,1,,,,,,,,,,,,25%,l3
CNV,Ultra96-DPU,INT8,,2,,,,,,,,,,,,25%,l3
CNV,Ultra96-DPU,INT8,,3,,,,,,,,,,,,25%,l3
CNV,Ultra96-DPU,INT8,,4,,,,,,,,,,,,25%,l3
CNV,Ultra96-DPU,INT8,,5,,,,,,,,,,,,25%,l3
CNV,Ultra96-DPU,INT8,,6,,,,,,,,,,,,25%,l3
CNV,Ultra96-DPU,INT8,,7,,,,,,,,,,,,25%,l3
CNV,Ultra96-DPU,INT8,,8,,,,,,,,,,,,25%,l3
CNV,ZCU104-FINN,INT4,,1,0.161,,6211.18,,189.5083689,81.09,,9.2,11.5,13.85,,25%,l3
CNV,ZCU104-FINN,INT4,,2,0.244,,8163.265,,249.0681376,81.09,,9.2,11.5,13.85,,25%,l3
CNV,ZCU104-FINN,INT4,,4,0.396,,10075.567,,307.4140933,81.09,,9.2,11.5,14.2,,25%,l3
CNV,ZCU104-FINN,INT4,,8,0.664,,12121.212,,369.8284569,81.09,,9.2,11.5,13.8,,25%,l3
CNV,ZCU104-FINN,INT4,,16,1.184,,13547.841,,413.3561175,81.09,,9.2,11.5,13.875,,25%,l3
CNV,ZCU104-FINN,INT4,,32,2.24,,14388.489,,439.0050008,81.09,,9.2,11.5,13.925,,25%,l3
CNV,ZCU104-FINN,INT4,,64,4.288,,14852.634,,453.1664584,81.09,,9.2,11.5,13.9,,25%,l3
CNV,ZCU104-FINN,INT4,,128,8.448,,15094.34,,460.5411134,81.09,,9.2,11.5,14.25,,25%,l3
CNV,ZCU104-FINN,INT4,,256,16.896,,15219.071,,464.346762,81.09,,9.2,11.5,14.95,,25%,l3
CNV,ZCU104-FINN,INT4,,512,33.28,,15282.214,,466.2733085,81.09,,9.2,11.5,15.4,,25%,l3
CNV,ZCU104-FINN,INT4,,10000,651.779,,15342.62,,468.1163467,81.09,,9.2,11.5,16.625,,25%,l3
CNV,ZCU104-FINN,INT2,,1,0.119,,8403.361,,256.3936702,79.89,,9.2,11.5,13.475,,25%,l3
CNV,ZCU104-FINN,INT2,,2,0.164,,12195.122,,372.0835137,79.89,,9.2,11.5,13.375,,25%,l3
CNV,ZCU104-FINN,INT2,,4,0.252,,15936.255,,486.228654,79.89,,9.2,11.5,13.075,,25%,l3
CNV,ZCU104-FINN,INT2,,8,0.384,,20942.408,,638.9706272,79.89,,9.2,11.5,13.075,,25%,l3
CNV,ZCU104-FINN,INT2,,16,0.64,,24844.72,,758.0334755,79.89,,9.2,11.5,13.025,,25%,l3
CNV,ZCU104-FINN,INT2,,32,1.184,,27373.824,,835.1985832,79.89,,9.2,11.5,12.95,,25%,l3
CNV,ZCU104-FINN,INT2,,64,2.24,,28854.824,,880.3851491,79.89,,9.2,11.5,13.075,,25%,l3
CNV,ZCU104-FINN,INT2,,128,4.352,,29657.09,,904.8629651,79.89,,9.2,11.5,13.225,,25%,l3
CNV,ZCU104-FINN,INT2,,256,8.448,,30075.188,,917.6194896,79.89,,9.2,11.5,13.325,,25%,l3
CNV,ZCU104-FINN,INT2,,512,16.896,,30286.897,,924.0789108,79.89,,9.2,11.5,13.825,,25%,l3
CNV,ZCU104-Bismo,INT4,,2,6.8628605,,291.4236709,,,81.09,,9.2,,14.975,,25%,l3
CNV,ZCU104-Bismo,INT4,,4,12.0626167,,331.6030095,,,81.09,,9.2,,15.025,,25%,l3
CNV,ZCU104-Bismo,INT4,,8,25.3374479,,315.7381924,,,81.09,,9.2,,15.225,,25%,l3
CNV,ZCU104-Bismo,INT4,,16,44.0356425,,363.3420359,,,81.09,,9.2,,15.4,,25%,l3
CNV,ZCU104-Bismo,INT4,,32,88.4545736,,361.7676136,,,81.09,,9.2,,15.5,,25%,l3
CNV,ZCU104-Bismo,INT4,,64,188.719159,,339.1282599,,,81.09,,9.2,,15.475,,25%,l3
